,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,tweet,sentiment
10,1497693362555662343,1497693362555662343,2022-02-26 22:01:38 GMT Standard Time,2022-02-26,22:01:38,0,1009357757219266560,mbrae3,MBrae,,in,[],[],[],0,0,0,"['defi', 'link', 'uni', 'aave', 'snx', 'comp', 'sushi', 'yfi', 'defi', 'analysis']",[],https://twitter.com/MBrae3/status/1497693362555662343,FALSE,,0,,,,,,,,[],,,,,#DeFi changes 1 hr📈  #LINK 0.34 %; RSI 14: 64.91 #UNI 0.33 %; RSI 14: 54.82 #AAVE 0.38 %; RSI 14: 54.02 #SNX 0.25 %; RSI 14: 46.99 #COMP 0.21 %; RSI 14: 56.69 #SUSHI -0.3 %; RSI 14: 51.57 #YFI 0.47 %; RSI 14: 73.64 #defi #analysis,0
11,1497683771155525634,1497683771155525634,2022-02-26 21:23:31 GMT Standard Time,2022-02-26,21:23:31,0,1484435670567370752,tickersignals,TickerSignals,,en,[],"['https://app.ticker-signals.com/entry_cards?ticker=AAVE-USDT', 'http://app.ticker-signals.com']",[],0,0,0,['aave'],['aave'],https://twitter.com/TickerSignals/status/1497683771155525634,FALSE,,0,,,,,,,,[],,,,,"$AAVE: Signal for AAVE-USDT  https://t.co/tvOyeQzANK  Price: 138.125  Sup: 137.69 Res: 188.982  0.32% above supp 26.91% below res  Need targets? Go to  https://t.co/jXFqJBEkMe #AAVE  DYOR &amp; NFA  Ind: RSI fastxslow up,Ichimoku T/K bullX, PDIXNDI+,",0
12,1497678240680452096,1497678240680452096,2022-02-26 21:01:32 GMT Standard Time,2022-02-26,21:01:32,0,1009357757219266560,mbrae3,MBrae,,in,[],[],[],0,0,0,"['defi', 'link', 'uni', 'aave', 'snx', 'comp', 'sushi', 'yfi', 'defi', 'analysis']",[],https://twitter.com/MBrae3/status/1497678240680452096,FALSE,,0,,,,,,,,[],,,,,#DeFi changes 1 hr📈  #LINK 1.23 %; RSI 14: 63.3 #UNI 0.44 %; RSI 14: 53.32 #AAVE 0.42 %; RSI 14: 52.66 #SNX 0.0 %; RSI 14: 45.54 #COMP 0.56 %; RSI 14: 55.4 #SUSHI 0.3 %; RSI 14: 51.45 #YFI 1.01 %; RSI 14: 72.55 #defi #analysis,0
13,1497674782510309381,1497674782510309381,2022-02-26 20:47:48 GMT Standard Time,2022-02-26,20:47:48,0,1476530676598034432,defiaxon,DefiAxon,,en,"[{'screen_name': 'fodlfi', 'name': 'fodl finance', 'id': '1430194084929581066'}]","['https://medium.com/@FODL/massive-fodl-nft-giveaway-8af1c07213f4', 'https://discord.gg/w5GJFrKU']","['https://pbs.twimg.com/media/FMjOjuKXwAgKKzF.jpg', 'https://pbs.twimg.com/media/FMjPQZvWUAEVGQY.jpg']",0,5,11,"['nftgiveaways', 'bakc', 'aave', 'comp', 'fodl']",['fodl'],https://twitter.com/DefiAxon/status/1497674782510309381,FALSE,,1,https://pbs.twimg.com/media/FMjOjuKXwAgKKzF.jpg,,,,,,,[],,,,,So who is going to be the lucky winner tomorrow?! Only at @FODLfi  THE BIGGEST #NFTGiveaways EVER!!!  #BAKC #AAVE #COMP $FODL #FODL   👉  https://t.co/YORkKXg4C4  👉  https://t.co/VkAj4AeUSv  https://t.co/yEAoMWgrJN,0
15,1497663137671270401,1497663137671270401,2022-02-26 20:01:31 GMT Standard Time,2022-02-26,20:01:31,0,1009357757219266560,mbrae3,MBrae,,in,[],[],[],0,0,0,"['defi', 'link', 'uni', 'aave', 'snx', 'comp', 'sushi', 'yfi', 'defi', 'analysis']",[],https://twitter.com/MBrae3/status/1497663137671270401,FALSE,,0,,,,,,,,[],,,,,#DeFi changes 1 hr📈  #LINK 0.55 %; RSI 14: 60.04 #UNI 0.44 %; RSI 14: 52.05 #AAVE 0.37 %; RSI 14: 51.86 #SNX 0.26 %; RSI 14: 46.25 #COMP 0.82 %; RSI 14: 54.01 #SUSHI 0.3 %; RSI 14: 51.59 #YFI 0.94 %; RSI 14: 70.63 #defi #analysis,0
17,1497656050819817473,1497656050819817473,2022-02-26 19:33:22 GMT Standard Time,2022-02-26,19:33:22,0,1193922479552483328,monu2519,VIVEK,,en,"[{'screen_name': 'bybit_official', 'name': 'bybit 🦍', 'id': '999947328621395968'}]","['https://d.adx.io/go/rtC1O45T', 'https://www.bybit.com/en-US/invite?ref=KOP1XY']",['https://pbs.twimg.com/media/FMi-PXFXMAUq8K-.jpg'],0,0,1,"['ada', 'avax', 'axs', 'aave', 'apenft', 'babydoge', 'ama']",[],https://twitter.com/Monu2519/status/1497656050819817473,FALSE,,1,https://pbs.twimg.com/media/FMi-PXFXMAUq8K-.jpg,,,,,,,[],,,,,"Grab your share of the $260,000 Prizepool by trading ERTHA/USDT on @Bybit_Official 🤑  Perform the required tasks to participate in it💸  Check details here :  https://t.co/6FH0GHJWxw Join trading on Bybit :  https://t.co/55QLkPZmiB  #ADA #AVAX #AXS #AAVE #ApeNFT #BabyDoge #AMA  https://t.co/Bd8G4ZIJWJ",0
18,1497648083743784961,1497648083743784961,2022-02-26 19:01:42 GMT Standard Time,2022-02-26,19:01:42,0,1009357757219266560,mbrae3,MBrae,,in,[],[],[],0,0,0,"['defi', 'link', 'uni', 'aave', 'snx', 'comp', 'sushi', 'yfi', 'defi', 'analysis']",[],https://twitter.com/MBrae3/status/1497648083743784961,FALSE,,0,,,,,,,,[],,,,,#DeFi changes 1 hr📈  #LINK -0.89 %; RSI 14: 58.03 #UNI -0.87 %; RSI 14: 50.53 #AAVE -0.38 %; RSI 14: 50.48 #SNX -1.01 %; RSI 14: 44.56 #COMP -1.4 %; RSI 14: 52.01 #SUSHI -1.2 %; RSI 14: 51.17 #YFI -0.05 %; RSI 14: 69.27 #defi #analysis,0
19,1497644915295240194,1497644915295240194,2022-02-26 18:49:07 GMT Standard Time,2022-02-26,18:49:07,0,1307851249568550912,tradewr,TradeWR #ETH #1K,,en,[],[],[],0,0,0,"['aave', 'binance', 'trade', 'signals', 'short']",['aave'],https://twitter.com/TradeWR/status/1497644915295240194,FALSE,,0,,,,,,,,[],,,,,⚡⚡ #AAVE/USDT ⚡⚡  Signal Type:SHORT Algorithm:GolfS Entry : 136.34 Take-Profit: 135.658 Stop: 137.731  $AAVE #Binance #Trade #Signals #SHORT,0
20,1497643917109600263,1497643917109600263,2022-02-26 18:45:09 GMT Standard Time,2022-02-26,18:45:09,0,1474473745,cryptolookapp,CryptoLook App,,en,[],['https://bit.ly/3oLnM5q'],['https://pbs.twimg.com/media/FMizNPLXEAYvWzZ.png'],0,0,0,['aave'],[],https://twitter.com/cryptolookapp/status/1497643917109600263,FALSE,,1,https://pbs.twimg.com/media/FMizNPLXEAYvWzZ.png,,,,,,,[],,,,,✨ #AAVE  💵 Current Price: 135.8  📱 Look other coin infos with our app:  https://t.co/vNpxF6rnmg  https://t.co/60e5IxfdhV,0
21,1497637076170579968,1497637072395714560,2022-02-26 18:17:58 GMT Standard Time,2022-02-26,18:17:58,0,837608754518482944,sarkarsujit2310,Sujit Sarkar,,en,[],[],[],1,0,0,"['aave', 'liquiditypools', 'smartcontracts']",[],https://twitter.com/sarkarsujit2310/status/1497637076170579968,FALSE,,0,,,,,,,,[],,,,,1/4 Properties Of #AAVE: a.Liquidity pool infrastructure: #Liquiditypools are #SmartContracts that holds balances of two unique token and enforce rules around them. b. To borrow crypto AAVE allows over collateralised borrowing to remove risk of flaky borrowers.,0
22,1497636939377221634,1497636939377221634,2022-02-26 18:17:25 GMT Standard Time,2022-02-26,18:17:25,0,1141208687001780225,crypto3ot,CryptoBOT,,en,[],[],[],0,0,0,"['aave', 'aaveusdt', 'cryptobot']",['aave'],https://twitter.com/Crypto3OT/status/1497636939377221634,FALSE,,0,,,,,,,,[],,,,,$AAVE 🔻 Decreased 3.51% in 21.1 hour(s) 💵 Price - 135.40000000 USDT ⏱️ [26 Feb] - 18:17:25 UTC #AAVE #AAVEUSDT #CryptoBOT,-1
23,1497636925112520711,1497636925112520711,2022-02-26 18:17:22 GMT Standard Time,2022-02-26,18:17:22,0,1495015555283120130,abnormal_crypto,Crypto Volume,,en,[],[],['https://pbs.twimg.com/media/FMis2LQXIAAUNeu.png'],0,0,0,"['aaveusdt', 'crypto', 'whale', 'btc', 'eth', 'aave']",['aave'],https://twitter.com/abnormal_crypto/status/1497636925112520711,FALSE,,1,https://pbs.twimg.com/media/FMis2LQXIAAUNeu.png,,,,,,,[],,,,,"#AAVEUSDT Bear Alert!  5X Volume Price:      135.9 5-min %: -0.59% Volume:  $225,802   #crypto #whale #btc #eth #AAVE $AAVE  https://t.co/7chmcw5SHw",-1
24,1497633625159962624,1497633625159962624,2022-02-26 18:04:15 GMT Standard Time,2022-02-26,18:04:15,0,1063533746421420032,angatwt,AngatTrading 🇫🇷,,en,[],[],['https://pbs.twimg.com/media/FMipXiRWUAMUWPz.png'],2,0,1,"['cryptocurrecy', 'trading', 'aave']",['aave'],https://twitter.com/AngatWt/status/1497633625159962624,FALSE,,1,https://pbs.twimg.com/media/FMipXiRWUAMUWPz.png,,,,,,,[],,,,,The rocket is waiting for $AAVE  #cryptocurrecy #trading #AAVE  https://t.co/CRcHJ7jYbb,1
25,1497632961482608642,1497632961482608642,2022-02-26 18:01:37 GMT Standard Time,2022-02-26,18:01:37,0,1009357757219266560,mbrae3,MBrae,,in,[],[],[],0,0,0,"['defi', 'link', 'uni', 'aave', 'snx', 'comp', 'sushi', 'yfi', 'defi', 'analysis']",[],https://twitter.com/MBrae3/status/1497632961482608642,FALSE,,0,,,,,,,,[],,,,,#DeFi changes 1 hr📈  #LINK 0.27 %; RSI 14: 62.1 #UNI 0.55 %; RSI 14: 53.66 #AAVE 0.59 %; RSI 14: 51.18 #SNX 0.0 %; RSI 14: 45.71 #COMP 0.0 %; RSI 14: 59.56 #SUSHI 0.3 %; RSI 14: 53.91 #YFI 1.67 %; RSI 14: 64.22 #defi #analysis,0
26,1497627995116228612,1497627995116228612,2022-02-26 17:41:53 GMT Standard Time,2022-02-26,17:41:53,0,1490085377163796480,lawrence_amy2,Lawrence Amy,,en,[],[],[],1,0,1,"['bitcoin', 'gold', 'cryptocurrency', 'eth', 'sol', 'babydoge', 'xrp', 'luna', 'doge', 'shib', 'atom', 'aave', 'zec']",[],https://twitter.com/Lawrence_Amy2/status/1497627995116228612,FALSE,,0,,,,,,,,[],,,,,"Don't run on the banks, they have infinite fiat. It's pointless.Instead, beat them at their own game.  Take on as much debt as responsible and buy #bitcoin.#Gold #Cryptocurrency #ETH #sol #BabyDoge #xrp #luna #doge #Shib #atom #aave #zec",1
27,1497627557688410114,1497627557688410114,2022-02-26 17:40:08 GMT Standard Time,2022-02-26,17:40:08,0,371027604,andrewgriuk,Andrew Griffiths,,en,[],[],"['https://pbs.twimg.com/media/FMikUYvXsAgVn9H.png', 'https://pbs.twimg.com/media/FMikU4kXIAIfDUP.jpg']",0,0,0,"['aave', 'aaveusdt']",[],https://twitter.com/AndrewGriUK/status/1497627557688410114,FALSE,,1,https://pbs.twimg.com/media/FMikUYvXsAgVn9H.png,,,,,,,[],,,,,#AAVE AAVE is currently in a bullish wedge and is looking like it will break out upwards.   #AAVEUSDT  https://t.co/nvul79UVFH,1
28,1497618805593231360,1497618805593231360,2022-02-26 17:05:22 GMT Standard Time,2022-02-26,17:05:22,0,1393773446828494850,xxngelb,Xxngel Baby,,en,[],[],['https://pbs.twimg.com/media/FMicXdXVcAMCici.jpg'],0,0,0,['aave'],[],https://twitter.com/XxngelB/status/1497618805593231360,FALSE,,1,https://pbs.twimg.com/media/FMicXdXVcAMCici.jpg,,,,,,,[],,,,,this is so funny lol #aave  https://t.co/46zbXRQcdh,1
29,1497617938014220292,1497617938014220292,2022-02-26 17:01:55 GMT Standard Time,2022-02-26,17:01:55,0,1009357757219266560,mbrae3,MBrae,,in,[],[],[],0,0,0,"['defi', 'link', 'uni', 'aave', 'snx', 'comp', 'sushi', 'yfi', 'defi', 'analysis']",[],https://twitter.com/MBrae3/status/1497617938014220292,FALSE,,0,,,,,,,,[],,,,,#DeFi changes 1 hr📈  #LINK -0.41 %; RSI 14: 60.66 #UNI -0.11 %; RSI 14: 51.25 #AAVE -0.91 %; RSI 14: 48.34 #SNX -0.25 %; RSI 14: 46.16 #COMP 0.28 %; RSI 14: 57.8 #SUSHI 0.0 %; RSI 14: 54.31 #YFI 0.22 %; RSI 14: 59.41 #defi #analysis,0
30,1497610391924400129,1497610391924400129,2022-02-26 16:31:56 GMT Standard Time,2022-02-26,16:31:56,0,1475910833146314762,cryptocode369,cryptoSkylark,,en,[],[],[],0,0,3,"['blockchain', 'altcoins', 'buythedip', 'cnfts', 'kiev', 'btc', 'eth', 'aave']","['ada', 'matic', 'ftm', 'link', 'algo']",https://twitter.com/cryptocode369/status/1497610391924400129,FALSE,,0,,,,,,,,[],,,,,$Ada is sitting at $0.90  $MATIC - $1.50 $FTM - $1.78 $LINK - $14.96  $ALGO - $0.84  as of right now . if your not not jumping into the dip right ..   it’ll be another i should’ve did so 😴 ..   #blockchain #altcoins #BuyTheDip #CNFTs #Kiev #btc #ETH #AAVE #,0
31,1497602798854320132,1497602798854320132,2022-02-26 16:01:46 GMT Standard Time,2022-02-26,16:01:46,0,1009357757219266560,mbrae3,MBrae,,in,[],[],[],0,0,0,"['defi', 'link', 'uni', 'aave', 'snx', 'comp', 'sushi', 'yfi', 'defi', 'analysis']",[],https://twitter.com/MBrae3/status/1497602798854320132,FALSE,,0,,,,,,,,[],,,,,#DeFi changes 1 hr📈  #LINK 0.07 %; RSI 14: 64.0 #UNI -0.33 %; RSI 14: 52.28 #AAVE 0.02 %; RSI 14: 52.11 #SNX 0.0 %; RSI 14: 49.12 #COMP 0.26 %; RSI 14: 58.34 #SUSHI -0.6 %; RSI 14: 54.88 #YFI -0.44 %; RSI 14: 57.6 #defi #analysis,0
34,1497587719849000962,1497587719849000962,2022-02-26 15:01:50 GMT Standard Time,2022-02-26,15:01:50,0,1009357757219266560,mbrae3,MBrae,,in,[],[],[],0,0,1,"['defi', 'link', 'uni', 'aave', 'snx', 'comp', 'sushi', 'yfi', 'defi', 'analysis']",[],https://twitter.com/MBrae3/status/1497587719849000962,FALSE,,0,,,,,,,,[],,,,,#DeFi changes 1 hr📈  #LINK 1.31 %; RSI 14: 63.37 #UNI 0.44 %; RSI 14: 53.8 #AAVE 0.23 %; RSI 14: 52.32 #SNX 0.51 %; RSI 14: 48.55 #COMP 0.27 %; RSI 14: 56.98 #SUSHI 1.22 %; RSI 14: 57.03 #YFI 0.22 %; RSI 14: 62.22 #defi #analysis,0
36,1497587073364029443,1497587073364029443,2022-02-26 14:59:16 GMT Standard Time,2022-02-26,14:59:16,0,1485936452785655816,algocryptom,Crypto Momentum,,en,[],[],[],0,0,0,"['kucoin', 'crypto', 'algo', 'aave']","['aave', 'usdt']",https://twitter.com/AlgocryptoM/status/1497587073364029443,FALSE,,0,,,,,,,,[],,,,,🔥 New Algo detection: AAVE/USDT 🔥  🕛 02-26-2022 14:59:16 🚀 $AAVE 📈 Current Price: 138.309 $USDT ⏩ Exchange: #Kucoin  No Investment Advice. Follow us on Twitter. #Crypto #Algo #AAVE,0
37,1497579708330004486,1497579708330004486,2022-02-26 14:30:00 GMT Standard Time,2022-02-26,14:30:00,0,1489533395067494407,versemeta888,versemeta,,en,[],['https://ftx.com/referrals#a=85398162'],[],0,0,0,"['ksm', 'theta', 'aave', 'atom', 'btt', 'crypto']",[],https://twitter.com/versemeta888/status/1497579708330004486,FALSE,,0,,,,,,,,[],,,,,⬇️ Top losers of the last hour (Out of Top 100) 📉  🔴 #KSM $127.2940 📉 -1.48085727%  🔴 #THETA $2.8364 📉 -0.8517393%  🔴 #AAVE $137.5602 📉 -0.76593683%  🔴 #ATOM $28.9550 📉 -0.75425192%  🔴 #BTT $0.0000 📉 -0.680258%  Trade #crypto on FTX  https://t.co/mYiDBXeBmw,0
39,1497576148133371909,1497576148133371909,2022-02-26 14:15:51 GMT Standard Time,2022-02-26,14:15:51,0,1482741482725457923,meanlngfulqu,Meaningful Quotes 💚,,en,[],['https://aax.com/invite/sign-up?inviteCode=Mkn0Nu9QgLm2'],[],4,1,1,"['crypto', 'bitcoin', 'btc', 'binance', 'exchange', 'solana', 'avax', 'aave', 'ethereum']","['shib', 'floki', 'doge', 'elon', 'btc', 'eth', 'etc', 'ufo', 'defi']",https://twitter.com/MeanlngfulQu/status/1497576148133371909,FALSE,,0,,,,,,,,[],,,,,"AAX gives you a 50 USDT reward,Come and get it: (seriously not a clickbait)  https://t.co/jFoGLdq0yb  #crypto #bitcoin #btc #binance #exchange #solana #avax #aave #ethereum $shib $floki $doge $elon $btc $eth $etc $ufo $defi",0
41,1497572557570125825,1497572557570125825,2022-02-26 14:01:35 GMT Standard Time,2022-02-26,14:01:35,0,1009357757219266560,mbrae3,MBrae,,in,[],[],[],0,0,1,"['defi', 'link', 'uni', 'aave', 'snx', 'comp', 'sushi', 'yfi', 'defi', 'analysis']",[],https://twitter.com/MBrae3/status/1497572557570125825,FALSE,,0,,,,,,,,[],,,,,#DeFi changes 1 hr📈  #LINK 0.0 %; RSI 14: 59.24 #UNI 0.55 %; RSI 14: 51.68 #AAVE 0.3 %; RSI 14: 51.33 #SNX 0.51 %; RSI 14: 46.95 #COMP 0.56 %; RSI 14: 54.86 #SUSHI 0.92 %; RSI 14: 52.58 #YFI 0.09 %; RSI 14: 61.39 #defi #analysis,0
42,1497557468297281545,1497557468297281545,2022-02-26 13:01:38 GMT Standard Time,2022-02-26,13:01:38,0,1009357757219266560,mbrae3,MBrae,,in,[],[],[],0,0,0,"['defi', 'link', 'uni', 'aave', 'snx', 'comp', 'sushi', 'yfi', 'defi', 'analysis']",[],https://twitter.com/MBrae3/status/1497557468297281545,FALSE,,0,,,,,,,,[],,,,,#DeFi changes 1 hr📈  #LINK 0.21 %; RSI 14: 59.49 #UNI 0.11 %; RSI 14: 50.77 #AAVE 0.27 %; RSI 14: 52.1 #SNX 0.0 %; RSI 14: 44.42 #COMP -0.12 %; RSI 14: 53.49 #SUSHI 0.62 %; RSI 14: 50.16 #YFI 0.13 %; RSI 14: 61.02 #defi #analysis,0
43,1497557158363561985,1497557158363561985,2022-02-26 13:00:24 GMT Standard Time,2022-02-26,13:00:24,0,19102887,agrawal_raj,Raj Agrawal,,en,[],['https://twitter.com/Agrawal_Raj/status/1396011994025664513'],[],1,0,0,"['crypto', 'waves', 'bittorrent', 'tron', 'frax', 'aave', 'harmony', 'wrapped']",[],https://twitter.com/Agrawal_Raj/status/1497557158363561985,FALSE,https://twitter.com/Agrawal_Raj/status/1396011994025664513,0,,,,,,,,[],,,,,#Crypto: Volume movers  #Waves $11.21(⇑12.27%) #BitTorrent $0.0(⇓45.71%) #TRON $0.06(⇓4.88%) #Frax Share $20.14(⇑7.43%) #Aave $137.71(⇑5.57%) #Harmony $0.16(⇑17.36%) #Wrapped Bi $39086.25(⇓0.96%)   https://t.co/vl4PEew7Gt,0
44,1497549507608956928,1497549507608956928,2022-02-26 12:30:00 GMT Standard Time,2022-02-26,12:30:00,0,1489533395067494407,versemeta888,versemeta,,en,[],['https://ftx.com/referrals#a=85398162'],[],0,0,1,"['kda', 'aave', 'celo', 'egld', 'hnt', 'crypto']",[],https://twitter.com/versemeta888/status/1497549507608956928,FALSE,,0,,,,,,,,[],,,,,⬇️ Top losers of the last hour (Out of Top 100) 📉  🔴 #KDA $6.4076 📉 -1.43542893%  🔴 #AAVE $136.9991 📉 -1.30448006%  🔴 #CELO $2.3671 📉 -1.23908557%  🔴 #EGLD $143.1917 📉 -1.19323488%  🔴 #HNT $23.9008 📉 -1.15961608%  Trade #crypto on FTX  https://t.co/mYiDBXeBmw,0
45,1497542425405014020,1497542425405014020,2022-02-26 12:01:51 GMT Standard Time,2022-02-26,12:01:51,0,1009357757219266560,mbrae3,MBrae,,in,[],[],[],0,0,0,"['defi', 'link', 'uni', 'aave', 'snx', 'comp', 'sushi', 'yfi', 'defi', 'analysis']",[],https://twitter.com/MBrae3/status/1497542425405014020,FALSE,,0,,,,,,,,[],,,,,#DeFi changes 1 hr📈  #LINK 0.42 %; RSI 14: 59.01 #UNI -0.87 %; RSI 14: 49.92 #AAVE -2.0 %; RSI 14: 49.72 #SNX -0.76 %; RSI 14: 45.62 #COMP -0.81 %; RSI 14: 53.65 #SUSHI -1.22 %; RSI 14: 47.5 #YFI 0.18 %; RSI 14: 58.02 #defi #analysis,0
