,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,tweet,sentiment
10,1497722714467016707,1497722714467016707,2022-02-26 23:58:16 GMT Standard Time,2022-02-26,23:58:16,0,1495015555283120130,abnormal_crypto,Crypto Volume,,es,[],[],['https://pbs.twimg.com/media/FMj630XWUAouq6Y.png'],0,0,0,"['usdpusdt', 'crypto', 'whale', 'btc', 'eth', 'usdp']",['usdp'],https://twitter.com/abnormal_crypto/status/1497722714467016707,FALSE,,1,https://pbs.twimg.com/media/FMj630XWUAouq6Y.png,,,,,,,[],,,,,"#USDPUSDT Bear Alert!  5X Volume Price:      0.9996 5-min %: 0.0% Volume:  $205,339   #crypto #whale #btc #eth #USDP $USDP  https://t.co/XDTAyAvuCI",-1
11,1497722641490202624,1497667986165055492,2022-02-26 23:57:58 GMT Standard Time,2022-02-26,23:57:58,0,890345296500322305,coachbergen,CoachBergen,,en,"[{'screen_name': 'frogefinance1', 'name': 'froge finance', 'id': '1376810812522762240'}]",[],[],1,0,3,"['frogex', 'eth', 'reflection', 'hodling', 'savetheplanet', 'ecodefi', 'hopon']",[],https://twitter.com/CoachBergen/status/1497722641490202624,FALSE,,0,,,,,,,,"[{'screen_name': 'AltcoinWorldcom', 'name': 'AltCrypto World Gems 🚨💎🚨', 'id': '2589423217'}]",,,,,@AltcoinWorldcom The growth potential of #frogex is absolutely beautiful! Can’t wait to see my #eth #REFLECTION from #Hodling ! FrogeX just launched 2/22/22 is going to #SaveThePlanet being #ecodefi ! Check out @frogefinance1 &amp; #HopOn !,1
12,1497722607352913923,1497722607352913923,2022-02-26 23:57:50 GMT Standard Time,2022-02-26,23:57:50,0,1453321206036373506,nikofft_,Nikofft | NFT Dev |,,en,[],['https://instagram.com/mikolaj_sowa'],[],0,0,2,"['giveaway', 'eth', 'nft']",[],https://twitter.com/Nikofft_/status/1497722607352913923,FALSE,,0,,,,,,,,[],,,,,"💰 We got big sponsorship for our projects! 🎉 That is why we make a #Giveaway! 📣 1.240 #ETH and lifetime access for #NFT sniper bot!  To enter:  🟡 follow sponsor  https://t.co/6Y0oKebbxU  🟡 follow us  🟡 tag two friends  🟡 retweet, like",1
13,1497722587790647299,1497722587790647299,2022-02-26 23:57:45 GMT Standard Time,2022-02-26,23:57:45,0,1495015555283120130,abnormal_crypto,Crypto Volume,,it,[],[],['https://pbs.twimg.com/media/FMj6wc1XMAAstIS.png'],1,0,1,"['bntusdt', 'crypto', 'whale', 'btc', 'eth', 'bnt']",['bnt'],https://twitter.com/abnormal_crypto/status/1497722587790647299,FALSE,,1,https://pbs.twimg.com/media/FMj6wc1XMAAstIS.png,,,,,,,[],,,,,"#BNTUSDT Bull Alert!  10X Volume Price:      2.3 5-min %: 0.043% Volume:  $3,902   #crypto #whale #btc #eth #BNT $BNT  https://t.co/afw4Hfu7yW",1
14,1497722548192440321,1497722548192440321,2022-02-26 23:57:36 GMT Standard Time,2022-02-26,23:57:36,0,1495773275397713924,hugbearnft,Hugbear 💋,,en,"[{'screen_name': 'hugbearnft', 'name': 'hugbear 💋', 'id': '1495773275397713924'}]",[],['https://pbs.twimg.com/media/FMj6tNhaMAEg2rW.png'],5,4,14,"['eth', 'nfts', 'nftgiveaway', 'nft', 'nftcommunity']",['eth'],https://twitter.com/HugbearNFT/status/1497722548192440321,FALSE,,1,https://pbs.twimg.com/media/FMj6tNhaMAEg2rW.png,,,,,,,[],,,,,1 - follow @HugbearNFT  2 - RT + ❤ 3 - Drop your #ETH address in the replies  I'm gonna be dropping a prize #NFTs to random wallet (make sure it's $ETH) !!!  Good Luck   #NFTGiveaway #NFT #NFTCommunity  https://t.co/vTJAMx7Sac,0
15,1497722484178636801,1497722484178636801,2022-02-26 23:57:21 GMT Standard Time,2022-02-26,23:57:21,0,1415132951851900929,botbepis,BepisBot,,en,[],[],[],0,0,5,"['pixelmon', 'pixelmonreveal', 'eth', 'nfts', 'nftgiveaway']",[],https://twitter.com/BotBepis/status/1497722484178636801,FALSE,https://twitter.com/copiumwars/status/1497577086768361479,0,,,,,,,,[],,,,,"For anyone that got rugged with pixelmon, come check these guys out. Project looks insane so far, and they’ve got a super unique premint setup. Lots of fun. #Pixelmon #PixelmonReveal #eth #NFTs #NFTGiveaway",1
16,1497723130055380999,1497723130055380999,2022-02-26 23:59:55 GMT Standard Time,2022-02-26,23:59:55,0,912174747416330240,usd2btc,Bitcoin News & Videos 🧙‍♀️,,en,[],['https://walletreview.cc/vitalik-buterin-we-expect-8000-per-eth-cryptocurrency-news-ethereum-price-prediction-2022-2'],[],1,0,0,[],[],https://twitter.com/usd2btc/status/1497723130055380999,FALSE,,0,,,,,,,,[],,,,,"Vitalik Buterin: We expect $8,000 per ETH | Cryptocurrency NEWS | Ethereum Price Prediction 2022  https://t.co/UaSoB14Z54",1
17,1497723103769735168,1497723103769735168,2022-02-26 23:59:48 GMT Standard Time,2022-02-26,23:59:48,0,904195816335794176,dana_marlane,danamac.eth,,en,"[{'screen_name': 'vitalikbuterin', 'name': 'vitalik.eth', 'id': '295218901'}]",[],[],0,0,1,['ethereum'],['eth'],https://twitter.com/dana_marlane/status/1497723103769735168,FALSE,,0,,,,,,,,[],,,,,"#Ethereum network fees are too damn high, @VitalikButerin. Pfft. $ETH $10 to transfer $300 is not the future of money.",-1
18,1497723080181002240,1497723080181002240,2022-02-26 23:59:43 GMT Standard Time,2022-02-26,23:59:43,0,1480335380796825600,bmlsnd,Mikhail,,en,"[{'screen_name': 'opensea', 'name': 'opensea', 'id': '946213559213555712'}]",['https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/56884632085014488823379866074520664804178359031455994291941447613685142913025/'],[],0,0,1,"['nftcommunity', 'nfts', 'nftdrop', 'nftcollector', 'nftartist', 'nftart', 'ethereum', 'matic']",[],https://twitter.com/BMLSND/status/1497723080181002240,FALSE,,0,,,,,,,,[],,,,,"Hey, hey! ✋ It's my electronic soundtrack: 👇  https://t.co/mbR2rGmBF1 via @opensea #NFTCommunity #NFTs #NFTdrop #nftcollector #NFTartist #nftart #Ethereum #MATIC",0
19,1497723063810592773,1497723063810592773,2022-02-26 23:59:39 GMT Standard Time,2022-02-26,23:59:39,0,1413361345458737152,sarlaccnft,Sarlacc 🕳 🐇,,en,[],[],[],0,0,0,[],[],https://twitter.com/SarlaccNFT/status/1497723063810592773,FALSE,,0,,,,,,,,[],,,,,"There exists a hive mind in the ether - not intangible gas used in Ethereum transactions, but the world of aether in which Nikola Tesla worked.  No banners or insignias, just human faces from every denomination of Earth as their flags.  An enormous army of minds work therein.",1
20,1497723039156367360,1497723039156367360,2022-02-26 23:59:33 GMT Standard Time,2022-02-26,23:59:33,0,824719845686140928,web_economics,Economia Digital,,en,[],['http://dlvr.it/SKk7Dz'],['https://pbs.twimg.com/media/FMj7KtmVgAAT0vp.jpg'],0,0,0,[],[],https://twitter.com/Web_Economics/status/1497723039156367360,FALSE,,1,https://pbs.twimg.com/media/FMj7KtmVgAAT0vp.jpg,,,,,,,[],,,,,"NFTs most popular assets on Ethereum, but Wrapped Bitcoin growth stalls - Cointelegraph  https://t.co/dOqAuoosIq  https://t.co/rwlyRlCgAy",0
21,1497723025709576196,1497723025709576196,2022-02-26 23:59:30 GMT Standard Time,2022-02-26,23:59:30,0,1488524492234231809,hapestats,HAPE Stats,,en,[],[],[],0,0,0,['hapebeastgang'],[],https://twitter.com/HAPEstats/status/1497723025709576196,FALSE,,0,,,,,,,,[],,,,,Ethereum Price: 2778.75 USD    Floor Price: 2.08 ETH = 5779.8 USD  Average Price: 6.65 ETH = 18478.69 USD  Last 7 Days Average Price: 2.57 ETH = 7141.39 USD  Last 7 Days Number Of Sales: 303    Number Of Owners: 5807   Date: 26/02/2022 at 23:59:30 UTC  #HAPEBEASTGANG,0
22,1497723005774012417,1497723005774012417,2022-02-26 23:59:25 GMT Standard Time,2022-02-26,23:59:25,0,1462021637633622017,mobydickroyal,Moby Dick-Crypto Royal,,en,"[{'screen_name': 'rarible', 'name': 'rarible', 'id': '1160222700104757249'}]",['https://rarible.com/token/0xB66a603f4cFe17e3D27B87a8BfCaD319856518B8:91616184502409765142793119471613837631845855856139539466250696582394787397634'],[],0,1,5,"['rarible', 'ethereum', 'nonfungible', 'digitalasset', 'nft']",[],https://twitter.com/MobyDickRoyal/status/1497723005774012417,FALSE,,0,,,,,,,,[],,,,,Look what I found! MobyDick-StandWithUkraine collectible  https://t.co/mUhg0urHmI #rarible #ethereum #nonfungible #digitalasset #nft via @rarible,0
23,1497723000149348355,1497723000149348355,2022-02-26 23:59:24 GMT Standard Time,2022-02-26,23:59:24,0,1442623165918695426,xrpcoupe74,Mark,,en,"[{'screen_name': 'digitalassetbuy', 'name': 'digital asset investor', 'id': '991345218678116353'}, {'screen_name': 'digitalchamber', 'name': 'chamber of digital commerce', 'id': '2756444533'}, {'screen_name': 'periannedc', 'name': 'perianne', 'id': '312789382'}]",[],[],1,0,6,[],[],https://twitter.com/xrpcoupe74/status/1497723000149348355,FALSE,,0,,,,,,,,[],,,,,So @digitalassetbuy I wonder if @DigitalChamber @PerianneDC had information about Ethereum free pass before the Hinman speech. Just wondering.,1
25,1497722959200329729,1497722959200329729,2022-02-26 23:59:14 GMT Standard Time,2022-02-26,23:59:14,0,783059767,atophotography,Andrew O'Dell,,en,"[{'screen_name': 'withfnd', 'name': 'foundation 🌐', 'id': '1232540254457847808'}]",['https://foundation.app/@Andrew_ODell'],[],0,2,7,"['nfts', 'withfnd', 'nftphotography', 'nftphoto', 'nftartist', 'nft', 'ethereum', 'foundationapp', 'foundationft', 'architecturenft']",[],https://twitter.com/ATOphotography/status/1497722959200329729,FALSE,,0,,,,,,,,[],,,,,Currently minting the first of my Barbican Project images for my @withFND profile:  https://t.co/m6n1hljwVK  Looking forward to your input and hopeful purchase!  #NFTs #withFND #nftphotography #nftphoto #nftartist #nft #Ethereum #foundationapp #foundationft #architecturenft,0
26,1497722941123043335,1465116314427699207,2022-02-26 23:59:10 GMT Standard Time,2022-02-26,23:59:10,0,1571865672,ninasimonic,Nina Simonič,,en,[],[],[],0,0,0,[],[],https://twitter.com/ninasimonic/status/1497722941123043335,FALSE,,0,,,,,,,,"[{'screen_name': 'miceinu', 'name': 'Mice inu', 'id': '1053016543406231552'}, {'screen_name': '0xPolygon', 'name': 'Polygon | $MATIC 💜', 'id': '914738730740715521'}, {'screen_name': 'VitalikButerin', 'name': 'vitalik.eth', 'id': '295218901'}, {'screen_name': 'ethereum', 'name': 'Ethereum', 'id': '2312333412'}]",,,,,@miceinu @0xPolygon @VitalikButerin @ethereum Looks amazing 🔥 lets chat 💬.,1
27,1497722925268582403,1497362501658451968,2022-02-26 23:59:06 GMT Standard Time,2022-02-26,23:59:06,0,61667810,uwnodds,uwnoDDS,,en,[],[],[],5,0,1,[],[],https://twitter.com/uwnoDDS/status/1497722925268582403,FALSE,,0,,,,,,,,"[{'screen_name': 'QBullxrp', 'name': 'XpatientRzeroP', 'id': '1302237307223896066'}]",,,,,@QBullxrp True it is suspect.  However it’s more suspicious that Ethereum/Consensys and Coinbase are getting into cross border payments while the SEC purposely drags out this lawsuit and tarnishes Ripples name.,-1
28,1497722909967667200,1497722909967667200,2022-02-26 23:59:02 GMT Standard Time,2022-02-26,23:59:02,0,1459555079669829633,dreamgirl290,Dream Girl,,en,"[{'screen_name': 'rarible', 'name': 'rarible', 'id': '1160222700104757249'}]",['https://rarible.com/token/0xc9154424B823b10579895cCBE442d41b9Abd96Ed:92702219608929572257061126643788851164304591127036724212324410768593776541701'],[],0,2,9,"['rarible', 'ethereum', 'nonfungible', 'digitalasset', 'nft']",[],https://twitter.com/DreamGirl290/status/1497722909967667200,FALSE,,0,,,,,,,,[],,,,,Look what I found! Freaky Spider collectible  https://t.co/N4mW14MG3u #rarible #ethereum #nonfungible #digitalasset #nft via @rarible,0
29,1497722861506613248,1497722861506613248,2022-02-26 23:58:51 GMT Standard Time,2022-02-26,23:58:51,0,857441863325941760,espressoinsight,espressoinsight 🧬,,en,[],['https://espressoinsight.com/2022/02/26/bridging-wrapping-swapping-eth-matic/'],[],0,0,2,[],[],https://twitter.com/espressoinsight/status/1497722861506613248,FALSE,,0,,,,,,,,[],,,,,Had around 0.15 ETH in limbo today while transacting between Ethereum Mainnet and Polygon Mainnet.  I did my research and figured I'd share what I learned here:   https://t.co/Y9GRjhsFdw,0
31,1497722668518457351,1497722668518457351,2022-02-26 23:58:05 GMT Standard Time,2022-02-26,23:58:05,0,1497588796677885957,anedjar2,Anedjar,,en,"[{'screen_name': 'rarible', 'name': 'rarible', 'id': '1160222700104757249'}]",['https://rarible.com/token/0xc9154424B823b10579895cCBE442d41b9Abd96Ed:78987715001615003658130141450426155202631371746077033040581412744408439193602'],[],0,1,4,"['rarible', 'ethereum', 'nonfungible', 'digitalasset', 'nft']",[],https://twitter.com/Anedjar2/status/1497722668518457351,FALSE,,0,,,,,,,,[],,,,,"I've just created ""Simpson"" collectible!  https://t.co/VtkDNZsixG #rarible #ethereum #nonfungible #digitalasset #nft via @rarible",0
32,1497722666496655360,1497722666496655360,2022-02-26 23:58:04 GMT Standard Time,2022-02-26,23:58:04,0,986283659962433536,sparkleandgrow,Jamie Wilkinson,,en,"[{'screen_name': 'rarible', 'name': 'rarible', 'id': '1160222700104757249'}]",['https://rarible.com/token/0xc9154424B823b10579895cCBE442d41b9Abd96Ed:94587350541462129205347440280485633932564214440292843508478093640680383447500'],[],0,1,4,"['rarible', 'ethereum', 'nonfungible', 'digitalasset', 'nft']",[],https://twitter.com/sparkleandgrow/status/1497722666496655360,FALSE,,0,,,,,,,,[],,,,,"I've just created ""Canna Cupcake #189"" collectible!  https://t.co/Py7vjMpVQB #rarible #ethereum #nonfungible #digitalasset #nft via @rarible",0
33,1497722645151772672,1497722645151772672,2022-02-26 23:57:59 GMT Standard Time,2022-02-26,23:57:59,0,73284780,gr33dyksolo,GR84ULKSOLO,,en,"[{'screen_name': 'opensea', 'name': 'opensea', 'id': '946213559213555712'}]",['https://opensea.io/assets/0x495f947276749ce646f68ac8c248420045cb7b5e/67175550810968782077374774961525617120850446651718828931362810559664918364161/'],[],1,0,7,"['nft', 'cars', 'lamborghini', 'nfts', 'ethereum', 'forsale', 'nftart']",[],https://twitter.com/GR33DYKSOLO/status/1497722645151772672,FALSE,,0,,,,,,,,[],,,,,Check out this item on OpenSea  https://t.co/Id08eXOdwu via @opensea #NFT #Cars #Lamborghini #NFTs #Ethereum #ForSale #NftArt,0
34,1497722616701927432,1497722616701927432,2022-02-26 23:57:52 GMT Standard Time,2022-02-26,23:57:52,0,1443269031310594063,dedfi_nfts,DEDFI-infinity,,en,"[{'screen_name': 'rarible', 'name': 'rarible', 'id': '1160222700104757249'}]",['https://rarible.com/token/0xB66a603f4cFe17e3D27B87a8BfCaD319856518B8:96117210369154103602614482280850908885363098779187533247821525156285401530375'],[],0,1,3,"['rarible', 'ethereum', 'nonfungible', 'digitalasset', 'nft']",[],https://twitter.com/DEDFI_nfts/status/1497722616701927432,FALSE,,0,,,,,,,,[],,,,,"I've just created ""3D Future Iphone #007"" collectible!  https://t.co/bfebjgiJR4 #rarible #ethereum #nonfungible #digitalasset #nft via @rarible",0
35,1497722563669086209,1497722563669086209,2022-02-26 23:57:40 GMT Standard Time,2022-02-26,23:57:40,0,136130014,yungmari707,yungmari.eth,,en,"[{'screen_name': 'slotienft', 'name': 'slotie', 'id': '1446547010845347859'}]",[],['https://pbs.twimg.com/media/FMj6u-iVcAAIZlp.jpg'],0,0,11,"['newnftprofilepic', 'nfts', 'nftcollection', 'metaverse', 'defi', 'crypto', 'web3', 'ethereum']",[],https://twitter.com/Yungmari707/status/1497722563669086209,FALSE,,1,https://pbs.twimg.com/media/FMj6u-iVcAAIZlp.jpg,,,,,,,[],,,,,#NewNFTProfilePic NFT by SlotieClub @SlotieNft #NFTs #NFTcollection #Metaverse #DeFi #crypto #web3 #Ethereum 🔥🔥🔥  https://t.co/y0cW7cVj8s,0
36,1497722552772440070,1497594592438497282,2022-02-26 23:57:37 GMT Standard Time,2022-02-26,23:57:37,0,149940147,onthebull,OnTheBull.eth 🦇🔊,,en,[],[],[],1,0,1,[],[],https://twitter.com/OnTheBull/status/1497722552772440070,FALSE,,0,,,,,,,,"[{'screen_name': 'NarayanVikram', 'name': 'Vikram', 'id': '775584200'}, {'screen_name': 'Ukraine', 'name': 'Ukraine / Україна', 'id': '732521058507620356'}]",,,,,@NarayanVikram @Ukraine Not relevant for sending to a single address that is provided. You can send from any Ethereum wallet interface to that address.,0
37,1497722551576842241,1497722551576842241,2022-02-26 23:57:37 GMT Standard Time,2022-02-26,23:57:37,0,1492510716451954688,coinhuntypoo,Coinhunter,,en,[],['https://coinhunt.gsc.im/yehzwNRk8I'],['https://pbs.twimg.com/media/FMj6uWOVEAQ-2SX.jpg'],0,0,4,"['ethereum', 'coinhuntworld', 'cryptocurrency']",[],https://twitter.com/Coinhuntypoo/status/1497722551576842241,FALSE,,1,https://pbs.twimg.com/media/FMj6uWOVEAQ-2SX.jpg,,,,,,,[],,,,,"zeroedout found #ethereum in a User vault at this location! Join me playing #coinhuntworld, It's awesome!  https://t.co/8ps7TfsIsV #cryptocurrency #113723  https://t.co/d45fBn9fBz",1
38,1497722543016493059,1497722543016493059,2022-02-26 23:57:35 GMT Standard Time,2022-02-26,23:57:35,0,1441042232665153538,cryptocouporg,Crypto Investment News,,en,[],['https://cryptoinvestmentnews.org/bitcoin-tether-ethereum-trade-for-premiums-in-ukraine-hryvnia-btc-price-3k-higher-than-global-average/'],[],0,0,0,[],[],https://twitter.com/Cryptocouporg/status/1497722543016493059,FALSE,,0,,,,,,,,[],,,,,"Bitcoin, Tether, Ethereum Trade for Premiums in Ukraine, Hryvnia BTC Price $3K Higher Than Global Average   https://t.co/2czEgz4GEu summary_large_image",0
39,1497722478407282692,1497542589217656833,2022-02-26 23:57:19 GMT Standard Time,2022-02-26,23:57:19,0,1437109342092861442,botalkscrypto,Big Hoss,,en,[],[],[],0,0,2,[],[],https://twitter.com/BoTalksCrypto/status/1497722478407282692,FALSE,,0,,,,,,,,"[{'screen_name': 'Hobbjw', 'name': 'HobbsJW', 'id': '1176160487635062791'}, {'screen_name': 'DegenToonz', 'name': 'Degen Toonz', 'id': '1446017317465321473'}]",,,,,@Hobbjw @DegenToonz Ethereum makes my balls hurt.,-1
40,1497722453161914376,1497708437232304130,2022-02-26 23:57:13 GMT Standard Time,2022-02-26,23:57:13,0,1372873723653591049,krybharat,Bharat Krymo,,en,[],[],[],0,0,3,[],[],https://twitter.com/krybharat/status/1497722453161914376,FALSE,,0,,,,,,,,"[{'screen_name': 'BudgetPrune', 'name': 'BP', 'id': '1359583677592788992'}, {'screen_name': 'Timmboslice_', 'name': 'Tim B 🇦🇺🌊', 'id': '1429265542725083145'}]",,,,,@BudgetPrune @Timmboslice_ It’s Ethereum Classic.,0
41,1497722427966726145,1497722427966726145,2022-02-26 23:57:07 GMT Standard Time,2022-02-26,23:57:07,0,69677685,someboddi,jordon’s lemma,,en,[],[],[],0,0,0,"['rinkeby', 'ethereum']",[],https://twitter.com/Someboddi/status/1497722427966726145,FALSE,,0,,,,,,,,[],,,,,Requesting faucet funds into 0x042a19F80c956bD207f4484F03169e5BF7415900 on the #Rinkeby #Ethereum test network.,0
42,1497722423294271493,1497722423294271493,2022-02-26 23:57:06 GMT Standard Time,2022-02-26,23:57:06,0,933065185446817792,sheepzys,SHEEPZY.IO ✝️🐑FOLLOW @SHEEPZYSNFT,,en,[],[],[],0,0,0,"['sheepzys', 'bitcoin', 'ethereum', 'nft']",[],https://twitter.com/Sheepzys/status/1497722423294271493,FALSE,,0,,,,,,,,[],,,,,"Psalms 69:16 Answer me, O Lord, for your loyal love is good. Because of your great compassion, turn toward me.   #Sheepzys #Bitcoin #Ethereum #NFT",0
